HotelId,HotelName,Description,Latitude,Longitude,Address,Rating,CountryId,CountryName,CityId,CityName,HotelFrontImage,IsRecomondedHotel,IsActive,UpdatedDate,GiataId,OldHoteld
2720801,Adam Sapa Hotel,"<div>Adam Sapa Hotel , located in Sapa City Center, Sapa, is a popular choice for travelers. From here, guests can enjoy easy access to all that the lively city has to offer. With its convenient location, the hotel offers easy access to the city's must-see destinations.</div><div><br></div><div>Take advantage of a wealth of unrivaled services and amenities at this Sapa hotel. Top features of the hotel include 24-hour room service, 24-hour security, free Wi-Fi in all rooms, postal service, taxi service.</div><div><br></div><div>Adam Sapa Hotel is home to 32 bedrooms. All are tastefully furnished and many even provide such comforts as television LCD/plasma screen, clothes rack, complimentary instant coffee, complimentary tea, free welcome drink. The hotel offers an excellent variety of recreational facilities, including hot tub, sauna, steamroom, karaoke. Adam Sapa Hotel is an ideal place of stay for travelers seeking charm, comfort and convenience in Sapa.</div>",22.339703999999998,103.851583,"N1 Sapa, Sapa City Center, Sapa, Vietnam",3,15504,Vietnam,44779,Sapa,https://d3ng26e6mee5a6.cloudfront.net//Images/Dubai/2720801/1-ThumbNail.jpg,FALSE,active,08-28-2019,-2720801,333
2720052,Adamo Hotel Danang,"<div id=""summary"" class="""" data-et-mouseenter=""customGoal:BUeeZaTaTaBEKMPXLae:1 customGoal:BUeeHNSPdMPISWXGBbLPYO:1
customGoal:BUeeHNSPBAHT:1 customGoal:BUeeHNSPBAcZGPHe:1
customGoal:BUeeHNSPCaASBaRDSGEXO:1 customGoal:BUeeZdbaBMRbBYWKOBLHXT:1"" data-et-click=""customGoal:BUeeZaTaTaBEKMPXLae:2 customGoal:BUeeHNSPdMPISWXGBbLPYO:2
customGoal:BUeeHNSPBAHT:2 customGoal:BUeeHNSPBAcZGPHe:2
customGoal:BUeeHNSPCaASBaRDSGEXO:2 customGoal:BUeeZdbaBMRbBYWKOBLHXT:2"" style=""color: rgb(56, 56, 56); font-family: system-ui, -apple-system, &quot;Segoe UI&quot;, Roboto, Helvetica, Arial, sans-serif;""><div id=""property_description_content""><p>Situated in Da Nang and a minute's walk from the beach, Adamo Hotel features a spa centre, sauna room and hot tub. The hotel has an outdoor pool and views of the sea, and guests can enjoy a meal at the restaurant or a drink at the bar. Free WiFi is offered throughout the property.</p><p>Each room at this hotel is air conditioned and is equipped with a flat-screen TV with cable channels. Certain units have a seating area where you can relax.</p><p>Adamo Hotel features free WiFi throughout the property. You will find a 24-hour front desk and gift shop at the property.</p><p>Free use of bicycles is available at this hotel and the area is popular for cycling. Love Lock Bridge Da Nang is 2.6 km from Adamo Hotel, while Cham Museum is 3 km from the property. Da Nang International Airport is 5 km away.</p></div><div data-et-view=""customGoal:BUeeZdbaBMRbBYWKOBLHXT:3""></div></div><p class=""hp-desc-review-highlight"" style=""color: rgb(56, 56, 56); font-family: system-ui, -apple-system, &quot;Segoe UI&quot;, Roboto, Helvetica, Arial, sans-serif;"">This property also has one of the best-rated locations in Da Nang! Guests are happier about it compared to other properties in the area.</p>",16.0489684,108.24899865000003,"304 Vo Nguyen Giap, Ngu Hanh Son Dst, Danang",4,15504,Vietnam,44714,Da Nang,https://d3ng26e6mee5a6.cloudfront.net//Images/Dubai/2720052/1-ThumbNail.jpg,FALSE,active,08-27-2019,-2720052,546337
2720167,Adamo Hotel Danang.,"<br><div><span style=""font-weight: 700; color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">Adamo Hotel</span><span style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">, located in the Phuoc My area, is a popular choice for travelers. From here, guests can make the most of all that the lively city has to offer. With its convenient location, the property offers easy access to the city's must-see destinations.</span><br style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;""><br style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;""><span style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">The property features 106 beautifully appointed guestrooms, many of which include complimentary tea, free welcome drink, mirror, slippers, sofa. The property's recreational facilities, which include fitness center, sauna, spa, massage, steamroom are designed for escape and relaxation. Whatever your purpose of visit,&nbsp;</span><span style=""font-weight: 700; color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">Adamo Hotel</span><span style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">&nbsp;is an excellent choice for your stay in Da Nang.</span><br></div>",16.0489565,108.24894949999998,"304 Vo Nguyen Giap, Ngu Hanh Son Dst, Danang",4,15504,Vietnam,44714,Da Nang,https://d3ng26e6mee5a6.cloudfront.net//Images/Dubai/2720167/1-ThumbNail.jpg,FALSE,active,08-27-2019,-2720167,546548
2719808,Adina Hotel.,"<br><div><span style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">Well-positioned in Phuoc My,&nbsp;</span><span style=""font-weight: 700; color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">Adina Hotel</span><span style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">&nbsp;is the ideal point of departure for your excursions in Da Nang. Only 1.0 Km from the city center, the hotel's strategic location ensures that guests can quickly and easily reach many local points of interest. With the city's main attractions such as Tram Y Te Phuong An Hai Tay, Han River Swing Bridge, Tram Y Te Phuong An Hai Bac within close reach, visitors to the hotel will just love its location.</span><br style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;""><br style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;""><span style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">The facilities and services provided by&nbsp;</span><span style=""font-weight: 700; color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">Adina Hotel</span><span style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">&nbsp;ensure a pleasant stay for guests. Guests of the hotel can enjoy on-site features like 24-hour room service, free Wi-Fi in all rooms, 24-hour security, taxi service, ticket service.&nbsp;</span><br style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;""><br style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;""><span style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">In addition, all guestrooms feature a variety of comforts. Many rooms even provide television LCD/plasma screen, clothes rack, linens, mirror, slippers to please the most discerning guest. Besides, the hotel's host of recreational offerings ensures you have plenty to do during your stay.&nbsp;</span><span style=""font-weight: 700; color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">Adina Hotel</span><span style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">&nbsp;is your one-stop destination for quality hotel accommodations in Da Nang.</span><br></div>",16.0708357,108.23699409999995,"G6-G7 Pham Van Dong, Da Nang, Vietnam",3,15504,Vietnam,44714,Da Nang,https://d3ng26e6mee5a6.cloudfront.net//Images/Dubai/2719808/1-ThumbNail.jpg,FALSE,active,08-27-2019,-2719808,546549
2719815,Air Star Hotel,"Featuring a garden and a shared lounge, Air Star Hotel is located in Ho Chi Minh City, 5 km from Tan Dinh Market and 5 km from Giac Lam Pagoda. Among the facilities of this property are a restaurant, a 24-hour front desk and room service, along with free WiFi. The property is non-smoking and is situated 6 km from War Remnants Museum. Guest rooms are equipped with air conditioning, a flat-screen TV with cable channels, a kettle, a bidet, a hair dryer and a desk. At the hotel each room has a private bathroom. Buffet and American breakfast options are available daily at Air Star Hotel. The accommodation offers a sun terrace. Reunification Palace is 6 km from Air Star Hotel, while Diamond Plaza is 6 km away. The nearest airport is Tan Son Nhat International, 8 km from the hotel, and the property offers a free shuttle service. Tan Binh is a great choice for travellers interested in atmosphere, people watching and local food. We speak your language!<br>",10.8067226,106.66502760000003,"So 6, Song Day, P.2, Tan Binh, HCM",3,15504,Vietnam,23626,Ho Chi Minh City,https://d3ng26e6mee5a6.cloudfront.net//Images/Dubai/2719815/1-ThumbNail.jpg,FALSE,active,08-27-2019,-2719815,546930
2719842,Airport Saigon Hotel,"<span style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">Located in Ho Chi Minh City and with Giac Lam Pagoda reachable within 2 miles, Airport Saigon Hotel provides a garden, non-smoking rooms, free WiFi and a fitness center. Featuring room service, this property also welcomes guests with a restaurant and a terrace. The property has a shuttle service, while a car rental service is also available. A buffet breakfast is available daily at the hotel. Tan Dinh Market is 3.9 km from Airport Saigon Hotel, while Dam Sen Cultural Park is 4.8 km away. The nearest airport is Tan Son Nhat International Airport, 8 km from the accommodation. Tan Binh is a great choice for travelers interested in atmosphere, people watching and local food. We speak your language!</span><br>",10.7961948,106.66310529999998,"34 Ngo Thi Thu Minh, Ward 2, Tan Binh, 5768 Ho Chi Minh City, Vietnam",3,15504,Vietnam,23626,Ho Chi Minh City,https://d3ng26e6mee5a6.cloudfront.net//Images/Dubai/2719842/1-ThumbNail.jpg,FALSE,active,08-27-2019,-2719842,550178
2719899,Alagon Central Hotel & Spa,"Alagon Central Hotel &amp; Spa offers well-appointed accommodation near <span data-tooltip-text=""11 review highlights from guests"" data-component=""tooltip"" class=""hp-social_proof-item-featured-topic jq_tooltip hp-social_proof-item-featured-topic-element"">Ho Chi Minh</span> Museum and <span data-tooltip-text=""9 review highlights from guests"" data-component=""tooltip"" class=""hp-social_proof-item-featured-topic jq_tooltip hp-social_proof-item-featured-topic-element"">Ben Thanh Market</span>. Free Wi-Fi, a spa and free private parking are available.
<p>Rooms come with a satellite TV and a personal safe. Tea/coffee making facilities, a minibar and a hairdryer are also included.</p>
<p>The hotel features a fitness centre and massage services at its spa. 
For convenience, there is a 24-hour front desk, laundry services and a <span data-tooltip-text=""8 review highlights from guests"" data-component=""tooltip"" class=""hp-social_proof-item-featured-topic jq_tooltip hp-social_proof-item-featured-topic-element"">tour desk</span>.</p>
<p>Local and international cuisines are served at the hotel’s onsite restaurant. Light snacks and drinks are also available.</p>
<p>Alagon Central Hotel &amp; Spa is approximately 4 km from the Jade Emperor Pagoda and Cong Vien Van Hoa Park. </p>

<p class=""hp_district_endorsements hp_district_endorsements_lowercase"">
District 1 is a great choice for travellers interested in <span class=""hp_district_endorsement_item"">museums</span>, <span class=""hp_district_endorsement_item"">markets</span> and <span class=""hp_district_endorsement_item"">nightlife</span>.
</p>",10.7715394,106.69424939999999,"52B - 62 - 64 Pham Hong Thai Street, Ben Thanh Ward, District 1, Ho Chi Minh, Vietnam",3,15504,Vietnam,23626,Ho Chi Minh City,https://d3ng26e6mee5a6.cloudfront.net//Images/Dubai/2719899/1-ThumbNail.jpg,FALSE,active,08-27-2019,-2719899,546271
2719726,Alagon Central Hotel & Spa.,"<span style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">Are you traveling for business or leisure? No matter the reason, you'll enjoy every moment of your stay in Ho Chi Minh City by reserving a room at the Alagon Central Hotel &amp; Spa. This hotel has a fitness center, a nightclub, ticket services, a garden, and a sauna among other great facilities. With safety deposit boxes, a salon, a currency exchange, a laundromat, and a selection of shops, it provides various convenient features to make your stay more comfortable. It is close to H&amp;D Tailor, Pour Homme, Shimmer Silver, Mariamman Hindu temple, and Queen Collection. The Alagon Central Hotel &amp; Spa offers city views from its rooms, giving you a glimpse of the glittering city lights.</span><br style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;""><br>",10.7715394,106.69424939999999,"52B – 62 – 64 Pham Hong Thai Street, Ben Thanh Ward, District 1, Ho Chi Minh City",3,15504,Vietnam,23626,Ho Chi Minh City,https://d3ng26e6mee5a6.cloudfront.net//Images/Dubai/2719726/1-ThumbNail.jpg,FALSE,active,08-27-2019,-2719726,546790
2720284,Alagon City Hotel & Spa,"Positioned in the heart of Ho Chi Minh City, Alagon City Point Hotel 
&amp; Spa offers spacious rooms with free WiFi in District 1. The hotel 
is conveniently located 500 m from Ben Thanh Market, Mariamman Hindu 
Temple and Fine Arts Museum. Guests can enjoy a meal at the hotel's 
restaurant, relax with rejuvenating massages at the spa, or have a good 
work-out in the gym room.
<p>Reunification Palace is just 700 m from Alagon City Point Hotel &amp;
 Spa, while Notre Dame Church is 1.1 km away. The hotel is a 30-minute 
drive from Tan Son Nhat International Airport.</p>
<p>Air-conditioned rooms at Alagon City Point Hotel &amp; Spa are 
equipped with a cable TV, tea/coffee making facilities and safety 
deposit box. En suite bathroom comes with shower facility, free 
toiletries and a hairdryer.</p>
<p>The hotel provides vehicle rental, airport shuttle and currency 
exchange. A tour desk with ticket service offers help with trip 
planning. Laundry and dry cleaning are also available.</p>
<p>Daily buffet breakfast is served at Hexagon Restaurant. </p>",10.7715356,106.69435920000001,"54- 56 - 58 Pham Hong Thai Street , Ben Thanh Ward , District 1, Ho Chi Minh, Vietnam",3,15504,Vietnam,23626,Ho Chi Minh City,https://d3ng26e6mee5a6.cloudfront.net//Images/Dubai/2720284/1-ThumbNail.jpg,FALSE,active,08-27-2019,-2720284,546272
2719906,Alagon City Hotel & Spa.,"<span style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">The Alagon City Hotel &amp; Spa is an excellent place to stay for a great vacation. The hotel offers city views, giving you a glimpse of the lively city streets. It is near H&amp;D Tailor, Pour Homme, Shimmer Silver, Queen Collection, and Mariamman Hindu temple. From a bar to room service, it features a selection of dining and snacking options. With safety deposit boxes, a salon, a convenience store, a variety of shops, and a currency exchange, the Alagon City Hotel &amp; Spa has several convenient features to make your stay more comfortable. It has a range of facilities for guests to make use of throughout their stay, such as a fitness center, a sauna, ticket services, a garden, and a spa. Offering guided tours, the Alagon City Hotel &amp; Spa is a great place to stay to learn about your surroundings and see everything you can while you're here. Massages are available, meaning that you can stay in the area and spend the day relaxing and indulging yourself at the massage place nearby. With family rooms, the Alagon City Hotel &amp; Spa has adequate space for your whole family to hang out together.</span><br style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;""><br style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;""><br>",10.7715356,106.69435920000001,"54 - 56 – 58 Pham Hong Thai Street, Ben Thanh Ward, District 1, Ho Chi Minh City",3,15504,Vietnam,23626,Ho Chi Minh City,https://d3ng26e6mee5a6.cloudfront.net//Images/Dubai/2719906/1-ThumbNail.jpg,FALSE,active,08-27-2019,-2719906,546791
2719813,Alagon D antique Hotel & Spa.,"<span style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">deally situated in an excellent area, the Alagon D'antique Hotel &amp; Spa will be a great choice for your next trip. Rated 4 stars, this hotel is perfect for experiencing a truly great getaway. The rooms here look out over the city, so you can peer out at the busy city roads. The hotel is near Pour Homme, H&amp;D Tailor, Shimmer Silver, Mariamman Hindu temple, and Queen Collection.</span><br style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;""><br style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;""><span style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">From a bar to room service, the Alagon D'antique Hotel &amp; Spa features an assortment of dining and snacking choices. This hotel offers various facilities for guests to take advantage of throughout their stay, such as a fitness center, a nightclub, an outdoor swimming pool, a garden, and a sauna. Offering guided tours, it is a great spot to stay to learn about the area and see everything you can while you're here. With the incredible massages available, you can relax and indulge in some pampering. The Alagon D'antique Hotel &amp; Spa has various convenient features, such as a salon, a currency exchange, a library, a smoking area, as well as safety deposit boxes. This hotel is equipped with family rooms, giving you space to spend time together during your stay. It features a playground, so your little ones can enjoy meeting other children while having fun.</span><br style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;""><br style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;""><br>",10.7717308,106.69399929999997,"301-303 Ly Tu Trong Street, Ben Thanh Ward, District 1, Ho Chi Minh City",4,15504,Vietnam,23626,Ho Chi Minh City,https://d3ng26e6mee5a6.cloudfront.net//Images/Dubai/2719813/1-ThumbNail.jpg,FALSE,active,08-27-2019,-2719813,546788
2720280,Alagon D'Antique Hotel & Spa,"Immerse yourself in the joy of travelling when spending time in 
Alagon D'antique Hotel &amp; Spa's rooftop, where you can dip in the 
swimming pool and take in the stunning panoramic city view, relax in the
 hot tub, chill out with a refreshing drink at the bar, or have high tea
 in the sky garden every day. The hotel also features a spa with sauna 
and steam bath facilities, fitness room, and an on-site restaurant. 
Guests have free WiFi access in entire area.
<p>Enjoying prime location in District 1, Alagon D'antique Hotel &amp; 
Spa is 400 m from Ben Thanh Market and 600 m from Reunification Palace. 
The nearest airport is Tan Son Nhat International Airport, 7 km away.</p>
<p>All rooms have a flat-screen TV. Some rooms feature a seating area 
for your convenience. Each room is fitted with a private bathroom. For 
your comfort, you will find bath robes, slippers and free toiletries.</p>
<p>Speaking 5 languages, friendly staff at the front desk and tour desk 
are willing to assist you round the clock with a variety of services, 
including currency exchange, luggage storage, tour arrangement, and 
airport transfer.</p>
<p>The on-site restaurant offers daily buffet breakfast every morning. You will also find a coffee shop on site. </p>

<p class=""hp_district_endorsements hp_district_endorsements_lowercase"">
District 1 is a great choice for travellers interested in <span class=""hp_district_endorsement_item"">museums</span>, <span class=""hp_district_endorsement_item"">markets</span> and <span class=""hp_district_endorsement_item"">nightlife</span>.
</p>",10.7717308,106.69399929999997,"301-303 Ly Tu Trong Str., Ben Thanh Ward, Dist. 1, HCMC",4,15504,Vietnam,23626,Ho Chi Minh City,https://d3ng26e6mee5a6.cloudfront.net//Images/Dubai/2720280/1-ThumbNail.jpg,FALSE,active,08-27-2019,-2720280,546269
2720019,Alagon Saigon Hotel & Spa,"Enjoying a prime location in the heart of the vibrant Ho Chi Minh 
City, Alagon Hotel &amp; Spa features elegant and modern rooms with free
 WiFi in District 1. The hotel is within a short 10-minute drive to most
 majors landmarks of the city, including Ben Thanh Market, Takashimaya 
Vietnam, Fine Arts Museum and Notre Dame Church. Guests can relax in the
 rooftop sky garden, sunbathe by the pool, as well as indulge in a 
soothing massage at the spa.
<p>All rooms are air-conditioned and come with turn-down service. Each 
room is equipped with a flat-screen satellite TV, seating area, and tea 
and coffee making facilities. Private bathroom includes a shower.</p>
<p>An elevator serves the hotel, which provides airport transfer, 
laundry and dry cleaning services at an extra charge. Guests can check 
their emails at the business centre.</p>
<p>Alagon Hotel &amp; Spa is just a 3-minute walk to the 23/9 Park and a
 7-minute drive to the Opera House. Tan Son Nhat International Airport 
is a 20-minute drive away. </p>

<p class=""hp_district_endorsements hp_district_endorsements_lowercase"">
District 1 is a great choice for travellers interested in <span class=""hp_district_endorsement_item"">museums</span>, <span class=""hp_district_endorsement_item"">markets</span> and <span class=""hp_district_endorsement_item"">nightlife</span>.
</p>",10.7718344,106.69422480000003,"289 – 291 Ly Tu Trong Street, Ben Thanh Ward, District 1, Ho Chi Minh, Viet Nam",4,15504,Vietnam,23626,Ho Chi Minh City,https://d3ng26e6mee5a6.cloudfront.net//Images/Dubai/2720019/1-ThumbNail.jpg,FALSE,active,08-27-2019,-2720019,546270
2720286,Alagon Saigon Hotel & Spa.,"<span style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">Finalize your vacation plans and stay at the Alagon Saigon Hotel &amp; Spa. The hotel offers city views, giving you a glimpse of the lively city streets. It is near Pour Homme, Shimmer Silver, H&amp;D Tailor, Nguyen Du Stadium, and Mariamman Hindu temple. Featuring a fitness center, a nightclub, an outdoor swimming pool, a garden, and a sauna, it is fully equipped to make your time away as memorable as possible. From a bar to restaurants on-site, it has a variety of dining and snacking choices for guests to enjoy. This hotel has several convenient features, such as a salon, a currency exchange, a smoking area, as well as safety deposit boxes. Offering tours of the area, it is a great place to stay to learn about your surroundings and see everything you can while you're here. There are massage facilities in this area, so if you want to spend the day relaxing and unwinding, you can pamper yourself. With family rooms, the Alagon Saigon Hotel &amp; Spa has ample space for your whole family to lounge around together.</span><br style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;""><br style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;""><span style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">From dry cleaning services to luggage storage, the Alagon Saigon Hotel &amp; Spa has a range of useful services for guests to utilize. There's free Wi-Fi in all rooms, as well as Wi-Fi in common areas, ensuring that visitors are able to contact their friends and family without overspending on international charges. This hotel permits pets, so you can spend time with your entire family, making wonderful, lifelong memories. The front desk is open at all hours, ensuring that there is always a member of staff behind the desk to help you whenever you may need.</span><br style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;""><br style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;""><br>",10.7718344,106.69422480000003,"289 – 291 Ly Tu Trong Street, Ben Thanh Ward, District 1, Ho Chi Minh City",4,15504,Vietnam,23626,Ho Chi Minh City,https://d3ng26e6mee5a6.cloudfront.net//Images/Dubai/2720286/1-ThumbNail.jpg,FALSE,active,08-27-2019,-2720286,546789
2720113,Alagon Western Hotel,"Strategically set in District 1, Alagon Western Hotel enjoy 
convenient access within 1 km to most major points of interest in Ho Chi
 Minh City, including Ben Thanh Market, Fine Arts Museum, Takashimaya 
Vietnam, General Post Office and Reunification Palace. The hotel offers 
air-conditioned rooms with free WiFi access and daily buffet breakfast 
at the on-site restaurant.
<p>Fitted with classic dark wood furnishings, air-conditioned rooms 
include tea and coffee-making facilities and a safety deposit box. Cable
 TV channels are provided, with some rooms offering a flat-screen TV.</p>
<p>A tour desk and 24-hour reception are featured. Car rentals and currency exchanges can be done in the hotel.</p>
<p>The nearest airport is Tan Son Nhat International Airport, 7 km from Alagon Western Hotel. </p>

<p class=""hp_district_endorsements hp_district_endorsements_lowercase"">
District 1 is a great choice for travellers interested in <span class=""hp_district_endorsement_item"">museums</span>, <span class=""hp_district_endorsement_item"">markets</span> and <span class=""hp_district_endorsement_item"">nightlife</span>.
</p>",10.7719897,106.69695150000007,"8-30 Nguyen An Ninh Street, Ben Thanh Ward, District 1, Ho Chi Minh, Vietnam",3,15504,Vietnam,23626,Ho Chi Minh City,https://d3ng26e6mee5a6.cloudfront.net//Images/Dubai/2720113/1-ThumbNail.jpg,FALSE,active,08-27-2019,-2720113,546273
2719938,Alagon Western Hotel.,"<span style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;"">With exceptional location ratings, the Alagon Western Hotel allows you to easily enjoy all that Ho Chi Minh City and its surroundings have to offer. The rooms here look out over the city, giving you a glimpse of the bustling city roads. This hotel is near Nha May Tram, Ben Thanh Market, Queen Collection, Mariamman Hindu temple, and Phan's Custom Tailor. It is equipped with air conditioning for your comfort. It has a bar, restaurants on the property, and room service for guests to enjoy during their stay. With tours available, this hotel is a great spot to stay to learn about the area and see everything you can while you're here. It has a spa and ticket services among other great facilities. The hotel has numerous convenient features, such as safety deposit boxes, a currency exchange, a salon, and a smoking area.</span><br style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;""><br style=""color: rgb(78, 78, 78); font-family: mallory, &quot;Helvetica Neue&quot;, Helvetica, Arial, sans-serif;""><br>",10.7719897,106.69695150000007,"28- 30 Nguyen An Ninh Street, Ben Thanh Ward, District 1, Ho Chi Minh City",3,15504,Vietnam,23626,Ho Chi Minh City,https://d3ng26e6mee5a6.cloudfront.net//Images/Dubai/2719938/1-ThumbNail.jpg,FALSE,active,08-27-2019,-2719938,546792
2720295,Alagon Zen Hotel & Spa,"Alagon Zen Hotel &amp; Spa is conveniently situated in District 1, 
known as the heart of Ho Chi Minh City. On the 11th floor, guests can 
recharge and rejuvenate in the 3 onsen pools, chill with refreshing 
cocktails at the rooftop bar or have a workout session in the outdoor 
gym. The hotel also has sauna and steam rooms available at your 
disposal, and provides WiFi access.
<p>Ben Thanh Market is a 250 m walk away from the property, while 
Reunification Palace is a 600 m walk away. Tan Son Nhat International 
Airport is a 20-minute drive away away.</p>
<p>Alagon Zen Hotel &amp; Spa equips a special system which allows the 
fresh air from outside to go through the pipelines and makes every room 
airy. All rooms are fitted with a cable flat-screen TV, work desk, 
minibar, and personal safe. En suite bathroom has a bathtub or shower, 
hairdryer and free toiletries.</p>
<p>Bilingual staff at the 24-hour front desk are ready to assist a 
variety of services, including car hire, tour arrangements and 
ticketing. Luggage storage, laundry and dry cleaning services are 
available upon request.</p>",10.7745922,106.69681330000003,"46-46 Bis Thu Khoa Huan Str., Ben Thanh Ward, Dist. 1, HCMC",4,15504,Vietnam,23626,Ho Chi Minh City,https://d3ng26e6mee5a6.cloudfront.net//Images/Dubai/2720295/1-ThumbNail.jpg,FALSE,active,08-27-2019,-2720295,546268
